,Endereco,LATITUDE,LONGITUDE
15312,"rua capitão joseph pereira quevedo, SANTA FELICIDADE, Curitiba",-25.4224955,-49.2962065
15313,"rua br116, TATUQUARA, Curitiba",-25.5692754,-49.3104259
15314,"rua ricardo lunardelli netto, SANTO INÁCIO, Curitiba",-25.4229728,-49.3362366
15315,"rua malba gama scremin, CAJURU, Curitiba",-25.4468143,-49.2010111
15316,"rua estrada curitiba/araucaria rfsa, CIDADE INDUSTRIAL, Curitiba",-25.5122189,-49.3321192
15317,"rua vital vernize, TATUQUARA, Curitiba",-25.5517667,-49.3379467
15318,"rua dr. plínio gonçalves marques, PINHEIRINHO, Curitiba",-25.5379779,-49.29533869999999
15319,"rua batista gans, SANTO INÁCIO, Curitiba",-25.4290031,-49.3171919
15320,"rua carlos kampmann, ORLEANS, Curitiba",-25.4288318,-49.3557612
15321,"rua amâncio moro, ALTO DA GLÓRIA, Curitiba",-25.4205402,-49.2606634
15322,"rua paulo estephano cavichiolo, UMBARÁ, Curitiba",-25.5711521,-49.2881334
15323,"rua rua das larangeiras, LAMENHA PEQUENA, Curitiba",-25.366087,-49.3356174
15324,"rua leopoldina zibarth, UBERABA, Curitiba",-21.5249327,-42.6440285
15325,"rua tarquinio marchiorato, CAMPINA DO SIQUEIRA, Curitiba",-25.4362832,-49.3098211
15326,"rua brasilio itiberé, PRADO VELHO, Curitiba",-25.4456992,-49.2654451
15327,"rua issac kriger, XAXIM, Curitiba",-25.5235038,-49.2637625
15328,"rua r. hermenegildo luca,, BUTIATUVINHA, Curitiba",-25.3993746,-49.3586241
15329,"rua haiti, GUAÍRA, Curitiba",-25.474079,-49.2746788
15330,"rua joão laertes bochnia, PINHEIRINHO, Curitiba",-25.524709,-49.2925974
15331,"rua tetsuo okahara, BACACHERI, Curitiba",-25.4097198,-49.2233527
15332,"rua josé maria braga munhoz da rocha, AHÚ, Curitiba",-25.3943311,-49.2662324
15333,"rua quari, BOM RETIRO, Curitiba",-25.4202126,-49.2770175
15334,"rua coronel zacarias xavier, TINGUI, Curitiba",-25.3868347,-49.2219722
15335,"rua doutor lubumir viergbiski, CIDADE INDUSTRIAL, Curitiba",-25.4674043,-49.32658199999999
15336,"rua marechal josé bernardino bormann, ÁGUA VERDE, Curitiba",-25.4357424,-49.2987654
15337,"rua leonice rodrigues de paula, CAMPO DE SANTANA, Curitiba",-25.5870534,-49.32632820000001
15338,"rua teomilia de freitas machado, CIDADE INDUSTRIAL, Curitiba",-25.4780177,-49.3335646
15339,"rua joanim stroparo, VILA BANCÁRIA, Curitiba",-25.4649319,-49.5224382
15340,"rua renato polatti, PORTÃO, Curitiba",-25.4607422,-49.331917
15341,"rua waldemiro josé borges, CAJURU, Curitiba",-25.4521993,-49.2157418
15342,"rua rogério de macedo postarek, TATUQUARA, Curitiba",-25.5739154,-49.32617630000001
15343,"rua dr. ovande  amaral, JARDIM DAS AMÉRICAS, Curitiba",-25.4553439,-49.2387357
15344,"rua doutor eduardo mendes gonçalves, BOQUEIRÃO, Curitiba",-25.4132534,-49.2130704
15345,"rua mascarenhas de moraes, SANTA CÂNDIDA, Curitiba",-25.3690362,-49.2364955
15346,"rua rua josefina rocha, BATEL, Curitiba",-25.4428949,-49.2967564
15347,"rua francisco carvalho de oliveira, SANTA QUITÉRIA, Curitiba",-25.4613681,-49.3072752
15348,"rua dr.aluizio frança, MERCÊS, Curitiba",-25.4254317,-49.3063806
15349,"rua engenheiro antonio batista ribas, CAJURU, Curitiba",-25.4318827,-49.2238641
15350,"rua general zenon silva, GUAÍRA, Curitiba",-25.4708588,-49.2633807
15351,"rua prof. euro brandão, PINHEIRINHO, Curitiba",-25.4765694,-49.2921272
15352,"rua praca padre joao sotto-maior, SÃO FRANCISCO, Curitiba",-25.421468,-49.275096
15353,"rua 15 de novembro, CENTRO, Curitiba",-25.4285759,-49.2650078
15354,"rua governador ney braga, HAUER, Curitiba",-25.4797955,-49.2621276
15355,"rua brig. franco, BATEL, Curitiba",-25.43664,-49.27986199999999
15356,"rua parque bacacheri, BOA VISTA, Curitiba",-25.3910771,-49.23281009999999
15357,"rua paulino leitoles, PORTÃO, Curitiba",-25.4643164,-49.3025903
15358,"rua dr. antonio aquino borges, LAMENHA PEQUENA, Curitiba",-25.366087,-49.3356174
15359,"rua dr  ernesto essenfelder traub, AUGUSTA, Curitiba",-25.4755173,-49.3616994
15360,"rua presidente getúlio vargas, PINHEIRINHO, Curitiba",-25.4487803,-49.281884
15361,"rua advogado josé cunha, CAJURU, Curitiba",-25.4808762,-49.3044253
15362,"rua didi callet, CENTRO, Curitiba",-25.4226821,-49.2677578
15363,"rua durval de morais, UBERABA, Curitiba",-25.4663018,-49.2334342
15364,"rua sn, PORTÃO, Curitiba",-25.4289541,-49.267137
15365,"rua sn, CENTRO, Curitiba",-25.4351674,-49.2754909
15366,"rua imer colares, BOQUEIRÃO, Curitiba",-25.4991155,-49.2619763
15367,"rua deputado piragibe de araújo, TATUQUARA, Curitiba",-25.5656476,-49.3265313
15368,"rua cel. joão da silva sampaio, JARDIM BOTÂNICO, Curitiba",-25.4416922,-49.2459344
15369,"rua pinheirinho, GANCHINHO, Curitiba",-25.5596945,-49.2513568
15370,"rua pedro gay, PINHEIRINHO, Curitiba",-25.520857,-49.2830466
15371,"rua pastor gerônimo lacour, SÍTIO CERCADO, Curitiba",-25.5564247,-49.2568756
15372,"rua aleixo cosmo, CIDADE INDUSTRIAL, Curitiba",-25.4798769,-49.3526081
15373,"rua doutor luiz losso filho, PINHEIRINHO, Curitiba",-25.4892047,-49.3111781
15374,"rua monsenhor joao augusto sobrinho, CIDADE INDUSTRIAL, Curitiba",-25.4616299,-49.3506371
15375,"rua francisco de paula gonzaga, UBERABA, Curitiba",-25.4976924,-49.2063055
15376,"rua joaquim theodoro portugal, PINHEIRINHO, Curitiba",-25.5139021,-49.2760705
15377,"rua elizeu americo comim, PINHEIRINHO, Curitiba",-25.5181307,-49.3092433
15378,"rua invasão harmonia, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
15379,"rua josé rietmeyer, BOQUEIRÃO, Curitiba",-25.4747217,-49.2393043
15380,"rua valtemir suhevits, TATUQUARA, Curitiba",-25.5651047,-49.331613
15381,"rua luigi romano, JARDIM DAS AMÉRICAS, Curitiba",-25.463617,-49.2238146
15382,"rua bernardo milano, CAPÃO DA IMBUIA, Curitiba",-25.4427386,-49.21115349999999
15383,"rua pastor walter kelm, PRADO VELHO, Curitiba",-25.4470807,-49.25196039999999
15384,"rua delfina braga visinoni, CAMPO COMPRIDO, Curitiba",-25.4305712,-49.34706070000001
15385,"rua joão polak, PILARZINHO, Curitiba",-25.3853627,-49.2855138
15386,"rua flamboyant, BARREIRINHA, Curitiba",-25.3582478,-49.2597448
15387,"rua othelo werneck lopes, CIDADE INDUSTRIAL, Curitiba",-25.4865484,-49.3391901
15388,"rua professor hyperides zanello, BIGORRILHO, Curitiba",-25.4360318,-49.2969769
15389,"rua josé seixas, SÍTIO CERCADO, Curitiba",-25.543379,-49.2527528
15390,"rua pe. manuel da nóbrega, FANNY, Curitiba",-25.4847986,-49.2752093
15391,"rua natálio scussiato, FAZENDINHA, Curitiba",-25.4688499,-49.3312816
15392,"rua kuwait, SANTO INÁCIO, Curitiba",-25.4224142,-49.3213695
15393,"rua presidente wenceslau braz, PINHEIRINHO, Curitiba",-25.4749753,-49.2736584
15394,"rua constantino marochi, CENTRO, Curitiba",-25.4156571,-49.2612266
15395,"rua parque linear, CAJURU, Curitiba",-25.4598824,-49.1937765
15396,"rua professor arthur virmond de lacerda, SÃO MIGUEL, Curitiba",-25.4928923,-49.3552734
15397,"rua leonardo kucek, SÍTIO CERCADO, Curitiba",-25.5410659,-49.2684359
15398,"rua miguel metnek, PINHEIRINHO, Curitiba",-25.5188546,-49.3075413
15399,"rua joão michelleto, BOQUEIRÃO, Curitiba",-25.4808762,-49.3044253
15400,"rua alberto antoniácomi, CENTRO, Curitiba",-25.4984803,-49.3389059
15401,"rua orlando albino von der osten, PORTÃO, Curitiba",-25.4934517,-49.29960699999999
15402,"rua josé gonçalves júnior, FAZENDINHA, Curitiba",-25.4654773,-49.32702949999999
15403,"rua leonel frança, PORTÃO, Curitiba",-25.4822155,-49.2698265
15404,"rua astolpho nogueira, PORTÃO, Curitiba",-25.4561779,-49.32379530000001
15405,"rua doutor ivo reck, PILARZINHO, Curitiba",-25.3910508,-49.29822679999999
15406,"rua valentim antonio ribeiro, ATUBA, Curitiba",-25.3835305,-49.1948629
15407,"rua carlos augusto cornelson, BOM RETIRO, Curitiba",-25.4035841,-49.2732408
15408,"rua rua dois, BOQUEIRÃO, Curitiba",-25.5030083,-49.2367172
15409,"rua francisco lipka, MOSSUNGUÊ, Curitiba",-25.437541,-49.3273235
15410,"rua lydia rueda corardi, UBERABA, Curitiba",-25.4951243,-49.1994913
15411,"rua márcio josé aboniski, CIDADE INDUSTRIAL, Curitiba",-25.4941039,-49.3480627
15412,"rua zelinda fanini schier, BOQUEIRÃO, Curitiba",-25.4741921,-49.2880019
15413,"rua para thomas coelho, SÃO MIGUEL, Curitiba",-25.5141321,-49.35994909999999
15414,"rua av. pres. affonso camargo, CENTRO, Curitiba",-25.4355836,-49.2581919
15415,"rua antonio borges, CIDADE INDUSTRIAL, Curitiba",-25.5076543,-49.3227754
15416,"rua bosque 300 anos, SÍTIO CERCADO, Curitiba",-25.5452634,-49.2699655
15417,"rua dr. eli volpato, CENTRO, Curitiba",-25.5711308,-49.3707325
15418,"rua maria moreira frotte, BOA VISTA, Curitiba",-25.3508789,-49.26816239999999
15419,"rua izair lago, BORDA DO CAMPO, Curitiba",-25.3913462,-49.0350895
15420,"rua tereza olineck, CAJURU, Curitiba",-25.4600684,-49.2075835
15421,"rua bernardo manoel hostin, BAIRRO ALTO, Curitiba",-25.4284286,-49.2042353
15422,"rua vanda oliveira rocha, CIDADE INDUSTRIAL, Curitiba",-25.4971968,-49.3385821
15423,"rua belarmina ferreira, UBERABA, Curitiba",-25.4896905,-49.2008068
15424,"rua goethe, ALTO DA GLÓRIA, Curitiba",-25.4192008,-49.2626009
15425,"rua sete de setembro, HUGO LANGE, Curitiba",-25.4401856,-49.273565
15426,"rua joaquim marques dos santos, SANTA CÂNDIDA, Curitiba",-25.3556699,-49.2466769
15427,"rua paulo pampuche, CAMPO COMPRIDO, Curitiba",-25.4539297,-49.3221242
15428,"rua altevir de souza gonçalves, BACACHERI, Curitiba",-25.3959951,-49.2166131
15429,"rua konrad adenauer, CAJURU, Curitiba",-25.4237216,-49.2161945
15430,"rua expedicionario jose aloisio goedert, SÃO BRAZ, Curitiba",-25.4189771,-49.34834739999999
15431,"rua ermelino de leão, CENTRO, Curitiba",-25.4295447,-49.2758828
15432,"rua siqueira campos, JARDIM BOM PASTOR, Curitiba",-23.6850833,-49.8235126
15433,"rua matinhos, ALTO BOQUEIRÃO, Curitiba",-25.5185673,-49.2497432
15434,"rua joão fernando ramon alegre alarcon, TATUQUARA, Curitiba",-25.5584467,-49.3202485
15435,"rua catarina basso brunetti, SÃO BRAZ, Curitiba",-25.4152705,-49.3558409
15436,"rua rodolpho zaninelli, MOSSUNGUÊ, Curitiba",-25.4446937,-49.3283742
15437,"rua affonso reffo, SANTA FELICIDADE, Curitiba",-25.4027751,-49.3251652
15438,"rua rua :maria aparecida de oliveira, SAO GERONIMO, Curitiba",-22.8469023,-45.23166519999999
15439,"rua cândido hartmann, BUTIATUVINHA, Curitiba",-25.4230347,-49.30854309999999
15440,"rua dr. magnus söndahl, UBERABA, Curitiba",-25.4935642,-49.2007682
15441,"rua roberto gava, ABRANCHES, Curitiba",-25.3873741,-49.2805366
15442,"rua maestro luiz eulogio zilli, MERCÊS, Curitiba",-25.4220894,-49.2918813
15443,"rua serafina cumam culpi, BUTIATUVINHA, Curitiba",-25.3900368,-49.3433159
15444,"rua br-116, PINHEIRINHO, Curitiba",-25.5253332,-49.2967947
15445,"rua francisca toni mathias, CAJURU, Curitiba",-25.4546532,-49.2015433
15446,"rua eduardo negrello, HAUER, Curitiba",-25.4877447,-49.2896752
15447,"rua br-476, CAXIMBA, Curitiba",-25.5770352,-49.3920191
15448,"rua canal vila guaira, PAROLIN, Curitiba",-25.4854914,-49.2346413
15449,"rua marcio cezar dos santos, CIDADE INDUSTRIAL, Curitiba",-25.5312407,-49.3419853
15450,"rua lourival gonçalves de lara, TATUQUARA, Curitiba",-25.5588009,-49.3197295
15451,"rua campo belo, CIDADE INDUSTRIAL, Curitiba",-20.8938356,-45.2721363
15452,"rua laura montani laskosky, CAMPO COMPRIDO, Curitiba",-25.4714076,-49.3261239
15453,"rua paulino mendes gonçalves, BOA VISTA, Curitiba",-25.3530711,-49.2945159
15454,"rua felix budel, UBERABA, Curitiba",-25.4819505,-49.19701269999999
15455,"rua pedro ivo campos, BUTIATUVINHA, Curitiba",-25.3902393,-49.3550389
15456,"rua dirceu josé guimarães, BOQUEIRÃO, Curitiba",-25.4966629,-49.2284123
15457,"rua baden powel, JARDIM BOTÂNICO, Curitiba",-25.4413645,-49.2486019
15458,"rua nossa senhora do sagrado coração, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
15459,"rua doutor miroslau constante baranski, TATUQUARA, Curitiba",-25.5594619,-49.3191901
15460,"rua vereador lauro carvalho chaves, BAIRRO ALTO, Curitiba",-25.4808762,-49.3044253
15461,"rua poeta leonardo henke, ALTO DA RUA XV, Curitiba",-25.4271538,-49.2488975
15462,"rua eloir lourenço rosa, ALTO BOQUEIRÃO, Curitiba",-25.5399936,-49.2331359
15463,"rua reinaldo athaide santos, BARREIRINHA, Curitiba",-25.3674665,-49.2603616
15464,"rua poeta leonardo henke, BACACHERI, Curitiba",-25.3981876,-49.2371719
15465,"rua vista alegre, SANTA FELICIDADE, Curitiba",-25.4105803,-49.2919987
15466,"rua candido rodeiro esteves, UBERABA, Curitiba",-25.4986027,-49.2220139
15467,"rua leão benjamim breda, SÃO BRAZ, Curitiba",-25.4211328,-49.3412249
15468,"rua estevão bayão, ÁGUA VERDE, Curitiba",-25.4469443,-49.29163579999999
15469,"rua adalberto carvalho de araújo, PORTÃO, Curitiba",-25.4790112,-49.305902
15470,"rua josé ribeiro filho, BOA VISTA, Curitiba",-25.3484794,-49.267909
15472,"rua da. saza lattes, CENTRO, Curitiba",-25.4723908,-49.2230678
15473,"rua engenheiro josé de freitas saldanha, GUABIROTUBA, Curitiba",-25.4641675,-49.237096
15474,"rua paulo martins, SANTO INÁCIO, Curitiba",-25.4179074,-49.2970805
15475,"rua francisco das chagas lima, SÃO BRAZ, Curitiba",-25.4121793,-49.341235
15476,"rua irineu gonçalves padilha filho, CIDADE INDUSTRIAL, Curitiba",-25.5029789,-49.3150215
15477,"rua rivadávia fonseca de macedo, CAJURU, Curitiba",-25.4786851,-49.1966492
15478,"rua ibicaré, CIDADE INDUSTRIAL, Curitiba",-25.4589661,-49.35168669999999
15479,"rua renato zorze, UBERABA, Curitiba",-19.7473668,-47.93915399999999
15480,"rua avenida winston churchill, PINHEIRINHO, Curitiba",-25.5135173,-49.2955724
15481,"rua msto. carlos frank, ALTO BOQUEIRÃO, Curitiba",-25.5317642,-49.2421568
15482,"rua ilha de capri, SÃO JOÃO, Curitiba",-25.3978845,-49.3117564
15483,"rua prof. pedro viriato parigot de souza, CAMPO COMPRIDO, Curitiba",-25.4362161,-49.3316059
15484,"rua xxx, CENTRO, Curitiba",-25.4351674,-49.2754909
15485,"rua dalci silva, BOQUEIRÃO, Curitiba",-25.5464706,-49.23813879999999
15486,"rua dr. aluízio frança, MOSSUNGUÊ, Curitiba",-25.4254907,-49.3063668
15487,"rua carlos danilo costa cortes, BOQUEIRÃO, Curitiba",-25.5030083,-49.2367172
15488,"rua jurko markzuk, CAMPO DE SANTANA, Curitiba",-25.5839268,-49.3364804
15490,"rua da pedreira, RIO VERDE, Curitiba",-25.4178345,-49.3722471
15491,"rua general murat guimarães, BACACHERI, Curitiba",41.44253,-8.2917857
15492,"rua governador algacir guimarães, CAJURU, Curitiba",-25.4658893,-49.1987912
15493,"rua eligio lorenzon, UBERABA, Curitiba",-25.4855136,-49.2223957
15494,"rua francisco torres, ALTO DA RUA XV, Curitiba",-25.4316262,-49.2610171
15495,"rua arantes ferreira, SÍTIO CERCADO, Curitiba",-25.535508,-49.2529232
15496,"rua a, CAJURU, Curitiba",-25.4541704,-49.2141019
15497,"rua daniel précoma, JD IPE, Curitiba",-25.4864507,-49.1626609
15498,"rua joão victor ferreira, ABRANCHES, Curitiba",-25.3568971,-49.2752339
15499,"rua tapejara, BOQUEIRÃO, Curitiba",-25.5171683,-49.24810830000001
15500,"rua afonso lipinski, ORLEANS, Curitiba",-25.4331409,-49.3435107
15501,"rua claudio feldens, CIDADE INDUSTRIAL, Curitiba",-25.4819317,-49.3544998
15502,"rua octavio cesario pereira junior, CIDADE INDUSTRIAL, Curitiba",-25.4804286,-49.3550433
15503,"rua fr. gaspar da madre de deus, PORTÃO, Curitiba",-25.4808199,-49.2984017
15504,"rua laeth da rosa benato, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
15505,"rua rio mandaçaí, IGUAÇÚ 1, Curitiba",-25.6378055,-49.3295202
15506,"rua avenida do comércio, CAXIMBA, Curitiba",-25.6180559,-49.3553182
15507,"rua orlando calil fadel, BOQUEIRÃO, Curitiba",-25.4289541,-49.267137
15508,"rua são miguel febres cordeiro, CIDADE INDUSTRIAL, Curitiba",-25.5086481,-49.3264994
15509,"rua mamoré, ATUBA, Curitiba",-25.381767,-49.1961052
15510,"rua padre vicenzo turriciano, SANTA QUITÉRIA, Curitiba",-25.4682711,-49.32250759999999
15511,"rua dona barbara cid, BOQUEIRÃO, Curitiba",-25.493028,-49.2237863
15512,"rua pr. manoel virgínio de souza, BOQUEIRÃO, Curitiba",-25.4368193,-49.21094309999999
15513,"rua renato caprilhone carnieri, CACHOEIRA, Curitiba",-25.3511766,-49.2556528
15514,"rua antonio bariquelo, HAUER, Curitiba",-25.4735056,-49.2594629
15515,"rua madre carmela de jesus, CIDADE INDUSTRIAL, Curitiba",-25.4596011,-49.3426673
15516,"rua albino kutzek, ALTO BOQUEIRÃO, Curitiba",-25.5437326,-49.2456548
15517,"rua lauro varombi, SANTA CÂNDIDA, Curitiba",-25.369062,-49.2300348
15518,"rua jacarezinho, VISTA ALEGRE, Curitiba",-25.4173205,-49.290494
15519,"rua emiliano alves dos santos, CACHOEIRA, Curitiba",-25.4808762,-49.3044253
15520,"rua rua artur virmond de lacerda, SÃO MIGUEL, Curitiba",-25.378603,-52.2037349
15521,"rua luiz ronaldo canalli, CIDADE INDUSTRIAL, Curitiba",-25.4616866,-49.3320034
15522,"rua leôncio correia, SEMINÁRIO, Curitiba",-25.4514638,-49.2941252
15523,"rua não informado, NOVO MUNDO, Curitiba",-25.4890253,-49.2941253
15524,"rua plinio tourinho, CENTRO, Curitiba",-25.4405407,-49.25487469999999
15525,"rua victorino chanoski, CIDADE INDUSTRIAL, Curitiba",-25.4984134,-49.3372078
15526,"rua monte castelo, JARDIM DAS AMÉRICAS, Curitiba",-25.4268406,-49.2344508
15527,"rua soldado benedito padilha, ALTO BOQUEIRÃO, Curitiba",-25.5315339,-49.254305
15528,"rua rocha pombo, AGUAS BELAS, Curitiba",-25.5350902,-49.185277
15529,"rua msto. carlos frank, BOQUEIRÃO, Curitiba",-25.5030083,-49.2367172
15530,"rua rocha pombo, ÁGUAS BELAS, Curitiba",-25.5350902,-49.185277
15531,"rua rio mandaçai, IGUAÇU 01, Curitiba",-25.4289541,-49.267137
15532,"rua rod dos minérios, ABRANCHES, Curitiba",-25.3513793,-49.2810805
15533,"rua ', CAXIMBA, Curitiba",-25.6147254,-49.3426291
15534,"rua expedicionario francisco alves de oliviera, ALTO BOQUEIRÃO, Curitiba",-25.5388496,-49.2473529
15535,"rua isaac ferreira da cruz, PINHEIRINHO, Curitiba",-25.536178,-49.2834375
15536,"rua ten. cel. vilagran cabrita, ALTO BOQUEIRÃO, Curitiba",-25.5231101,-49.2337912
15537,"rua rua waldemar cucler, SÃO MIGUEL, Curitiba",-25.5044004,-49.3602383
15538,"rua cleverson luis de oliveira, CAJURU, Curitiba",-25.4635858,-49.196758
15539,"rua br-277 curitiba-paranaguá, JARDIM DAS AMÉRICAS, Curitiba",-25.4525604,-49.2265235
15540,"rua ébano pereira, CENTRO, Curitiba",-25.4297549,-49.2747098
15541,"rua sargento adolfo lopes filho, CAJURU, Curitiba",-21.2755425,-47.30135320000001
15542,"rua rua juarez távora, TATUQUARA, Curitiba",-25.5573018,-49.3327921
15543,"rua do barigui, CIDADE INDUSTRIAL, Curitiba",-25.5216388,-49.3489418
15544,"rua iguaçu, REBOUÇAS, Curitiba",-25.4423319,-49.2695849
15545,"rua eugênio da silva lopes, ALTO BOQUEIRÃO, Curitiba",-25.5254393,-49.2479914
15546,"rua inácio lustosa, SÃO FRANCISCO, Curitiba",-25.4233618,-49.2757957
15547,"rua brasílio cuman, SÃO BRAZ, Curitiba",-25.4083489,-49.36034249999999
15548,"rua gen. potiguara, NOVO MUNDO, Curitiba",-25.4931802,-49.3125364
15549,"rua aurora fanini stedile, CAMPO DE SANTANA, Curitiba",-25.5892743,-49.3202384
15550,"rua antônio dalmarco, FAZENDINHA, Curitiba",-25.4793569,-49.3224785
15551,"rua br-277 curitiba-paranaguá, CAJURU, Curitiba",-25.4438879,-49.2369667
15552,"rua rené descartes, BARREIRINHA, Curitiba",-25.3696392,-49.2670999
15553,"rua capitão leônidas marques, UBERABA, Curitiba",-25.488984,-49.210714
15554,"rua miguel feliz, CAPÃO RASO, Curitiba",-25.4994178,-49.3001495
15555,"rua othon cristóvão cescato, SÍTIO CERCADO, Curitiba",-25.539215,-49.2732231
15556,"rua ângelo maschio, UBERABA, Curitiba",-25.4821972,-49.1982265
15557,"rua arnaud ferreira velloso, FAZENDINHA, Curitiba",-25.4830201,-49.3521545
15558,"rua engenheiro benedito mário da silva, CAJURU, Curitiba",-25.4695338,-49.20579009999999
15559,"rua alberto antoniacomi, CIDADE INDUSTRIAL, Curitiba",-25.4984803,-49.3389059
15560,"rua domênico tonatto, CAJURU, Curitiba",-25.4479048,-49.21743
15561,"rua atílio brunetti, CAPÃO RASO, Curitiba",-25.5085495,-49.2991645
15562,"rua doutor othon accioly rodrigues da costa, CAJURU, Curitiba",-25.4723116,-49.20859590000001
15563,"rua vinte e quatro de maio, REBOUÇAS, Curitiba",-25.4472437,-49.2694845
15564,"rua sgt. francisco da silva cotrin, TATUQUARA, Curitiba",-25.5598713,-49.3159715
15565,"rua professora maria da glória saldanha loyola, UBERABA, Curitiba",-25.4715019,-49.2145375
15566,"rua niterói, CAJURU, Curitiba",-25.461352,-49.2089687
15567,"rua vinte e nove de março, MERCÊS, Curitiba",-25.4808762,-49.3044253
15568,"rua professor luiz césar, ÁGUA VERDE, Curitiba",-25.4581312,-49.2801234
15569,"rua osíris del corso, CAJURU, Curitiba",-25.4685688,-49.2004601
15570,"rua áurea da silva senff, UBERABA, Curitiba",-25.4846034,-49.1933381
15571,"rua saint hilaire, ÁGUA VERDE, Curitiba",-25.4501082,-49.28545
15572,"rua ângelo massignan, SÃO BRAZ, Curitiba",-25.41079,-49.3528069
15573,"rua vereador ângelo burbello, CAMPO DE SANTANA, Curitiba",-25.5799365,-49.3090202
15574,"rua ernâni santiago de oliveira, CENTRO CÍVICO, Curitiba",-25.4165107,-49.26842509999999
15575,"rua paulina kavinski pontarola, TATUQUARA, Curitiba",-25.5730876,-49.3410298
15576,"rua paulo setúbal, BOQUEIRÃO, Curitiba",-25.5043658,-49.248628
15577,"rua sinke ferreira, CAJURU, Curitiba",-25.4612509,-49.2282607
15578,"rua tingui, TINGUI, Curitiba",-25.3877197,-49.2202655
15579,"rua baden powell, REBOUÇAS, Curitiba",-25.4434404,-49.2678767
15580,"rua otto urban, TATUQUARA, Curitiba",-25.5599326,-49.3352213
15581,"rua joana z. kurek, SÃO BRAZ, Curitiba",-25.4222912,-49.3584732
15582,"rua maria aparecida cardoso da silva, PORTÃO, Curitiba",-25.4820544,-49.3032699
15583,"rua antônio boza, SÍTIO CERCADO, Curitiba",-25.5474398,-49.2594184
15584,"rua antônio bariquelo, FANNY, Curitiba",-25.4731444,-49.2600021
15585,"rua desembargador ernâni almeida de abreu, TATUQUARA, Curitiba",-25.5612336,-49.33473439999999
15586,"rua maestro bento mossorunga, JARDIM DAS AMÉRICAS, Curitiba",-25.4578181,-49.2295114
15587,"rua paulo setúbal, HAUER, Curitiba",-25.4852834,-49.2579986
15588,"rua sílvio corazza, GANCHINHO, Curitiba",-25.5592041,-49.2521126
15589,"rua major nilton diniz, CAMPO DE SANTANA, Curitiba",-25.4808762,-49.3044253
15590,"rua conjunto saturno, SANTA FELICIDADE, Curitiba",-25.4280867,-49.3430113
15591,"rua raimundo da mota de azevedo corrêia, AHÚ, Curitiba",-25.3970127,-49.2601313
15592,"rua isaías régis de miranda, BOQUEIRÃO, Curitiba",-25.4938636,-49.2467148
15593,"rua carlos clemtz, FAZENDINHA, Curitiba",-25.4780946,-49.325892
15594,"rua wanda wolff, SANTA FELICIDADE, Curitiba",-25.3787424,-49.3264282
15595,"rua pedro trevisan, UBERABA, Curitiba",-25.4868233,-49.1970089
15596,"rua desembargador carlos pinheiro guimarães, SÍTIO CERCADO, Curitiba",-25.5443701,-49.25519449999999
15597,"rua general mário tourinho, SEMINÁRIO, Curitiba",-25.4467823,-49.304751
15598,"rua professor josé farâni mansur guérios, PAROLIN, Curitiba",-25.46856,-49.2613122
15599,"rua humberto calixto fruet, PINHEIRINHO, Curitiba",-25.5037786,-49.32097419999999
15600,"rua tenete coronel viligran cabrita, UBERABA, Curitiba",-37.0340769,-73.1404838
15601,"rua antônio hecke, PINHEIRINHO, Curitiba",-25.5203047,-49.2833349
15602,"rua professor emílio josé amar ubá, CACHOEIRA, Curitiba",-25.3542792,-49.2624194
15603,"rua odinir polidoro, SÍTIO CERCADO, Curitiba",-25.5576779,-49.2657248
15604,"rua marli queiroz azevedo, SÍTIO CERCADO, Curitiba",-25.5474121,-49.2641384
15605,"rua vicente micheloto, CIDADE INDUSTRIAL, Curitiba",-25.5229471,-49.3329999
15606,"rua doutor petrônio romero de souza, CAJURU, Curitiba",-25.474989,-49.2078363
15607,"rua rachel corayola bajerski, SANTA FELICIDADE, Curitiba",-25.3853805,-49.3299641
15608,"rua alda bassetti bertholdi, CAMPO DE SANTANA, Curitiba",-25.5913029,-49.33187239999999
15609,"rua desembargador lauro sodré lopes, PORTÃO, Curitiba",-25.4753311,-49.31085239999999
15610,"rua br-116, TATUQUARA, Curitiba",-25.5692754,-49.3104259
15611,"rua doutor levy buquéra, SÍTIO CERCADO, Curitiba",-25.5307277,-49.2677738
15612,"rua sílvio zanatta, SANTO INÁCIO, Curitiba",-25.4284976,-49.3283886
15613,"rua erni ébio de oliveira rosa, TATUQUARA, Curitiba",-25.5550656,-49.3340674
15614,"rua velcy bolívar grandó, CAJURU, Curitiba",-25.4977423,-49.20934159999999
15615,"rua doutor arielly soares da silva, BOQUEIRÃO, Curitiba",-25.5122844,-49.2433541
15616,"rua joão mathias, CIDADE INDUSTRIAL, Curitiba",-25.441266,-49.3592631
15617,"rua abílio de abreu, GUABIROTUBA, Curitiba",-25.457549,-49.2463063
15618,"rua irene pereira da silva, PILARZINHO, Curitiba",-25.3982304,-49.2942171
15619,"rua padre deon, BOQUEIRÃO, Curitiba",-25.4934389,-49.2511969
15620,"rua joão antônio zen, LAMENHA PEQUENA, Curitiba",-25.3664035,-49.336862
15621,"rua cândido de leão, CENTRO, Curitiba",-25.4307944,-49.27257179999999
