,Endereco,LATITUDE,LONGITUDE
6065,"rua maria barcick chinaso, CAJURU, Curitiba",-25.4685878,-49.1896346
6066,"rua bruno filgueira, BIGORRILHO, Curitiba",-25.4347619,-49.2951452
6067,"rua léia filomena dias, FAZENDINHA, Curitiba",-25.4892353,-49.3348068
6068,"rua augusto frogguer, MOSSUNGUÊ, Curitiba",-25.4318888,-49.3213459
6069,"rua atilio brunetti, PINHEIRINHO, Curitiba",-25.5132901,-49.29907129999999
6070,"rua amaral guimarães, CAJURU, Curitiba",-25.4628602,-49.1984485
6071,"rua joão maria leandro, UBERABA, Curitiba",-25.4918503,-49.219756
6072,"rua solimões, MERCÊS, Curitiba",-25.4182979,-49.2860112
6073,"rua padre manuel da nóbrega, NOVO MUNDO, Curitiba",-25.4866656,-49.27672459999999
6074,"rua engenheiro durval eduardo p de carvalho, BUTIATUVINHA, Curitiba",-25.395644,-49.3439856
6075,"rua profeta elizeu, UMBARÁ, Curitiba",-25.5505355,-49.28857010000001
6076,"rua mendes sá, GUAÍRA, Curitiba",-25.4757215,-49.2717952
6077,"rua afluente um do rio belem, BOQUEIRÃO, Curitiba",-25.4696459,-49.2472655
6078,"rua alfredo josé pinto, PORTÃO, Curitiba",-25.4743909,-49.3219162
6079,"rua joão silva medeiros, CAXIMBA, Curitiba",-25.6155213,-49.352147
6080,"rua francisco alves guimaraes, CRISTO REI, Curitiba",-25.4339192,-49.2520756
6081,"rua professor joão manoel mondrone, VISTA ALEGRE, Curitiba",-25.4084441,-49.3008104
6082,"rua antonio stinglin, PILARZINHO, Curitiba",-25.3998343,-49.2944234
6083,"rua luiz parigot de souza, CAMPINA DO SIQUEIRA, Curitiba",-25.4757707,-49.2985093
6084,"rua waldomiro correa de matos, CAMPO COMPRIDO, Curitiba",-25.5358039,-49.2329107
6085,"rua lucio de oliveira lara, SÍTIO CERCADO, Curitiba",-25.5557176,-49.2577457
6086,"rua desembargador estanislau cardoso, XAXIM, Curitiba",-25.501589,-49.27830290000001
6087,"rua valentin bosa filho, SANTA FELICIDADE, Curitiba",-25.3963937,-49.3421174
6088,"rua minas gerais, PORTÃO, Curitiba",-25.4667385,-49.2729913
6089,"rua verginia bressan, VISTA ALEGRE, Curitiba",-25.4114954,-49.2889065
6090,"rua expedito meireles, PILARZINHO, Curitiba",-25.5715859,-49.3186572
6091,"rua mauro martins de freitas, TATUQUARA, Curitiba",-25.5585253,-49.3158488
6092,"rua rio vila guaira, GUAÍRA, Curitiba",-25.4657885,-49.2662536
6093,"rua veneto, SANTA FELICIDADE, Curitiba",-25.4014227,-49.32990470000001
6094,"rua vila nina, FAZENDINHA, Curitiba",-25.5019403,-49.3475581
6095,"rua josé pereira dos anjos, CIDADE INDUSTRIAL, Curitiba",-25.4603485,-49.3513819
6096,"rua professor francisco basseti júnior, CASCATINHA, Curitiba",-25.4183284,-49.320117
6097,"rua velha barigui, CIDADE INDUSTRIAL, Curitiba",-25.4942291,-49.3450126
6098,"rua jordano durigan, SÃO BRAZ, Curitiba",-25.420167,-49.35620249999999
6099,"rua tijucas do sul, GANCHINHO, Curitiba",-25.5444929,-49.2657766
6100,"rua mathias de andrade rocha, BOQUEIRÃO, Curitiba",-25.5314213,-49.2368847
6101,"rua saldanha marinho, BATEL, Curitiba",-25.4366071,-49.2925239
6102,"rua júlio lopes, ATUBA, Curitiba",-25.383973,-49.2007083
6103,"rua dos passionistas, CABRAL, Curitiba",-25.4060428,-49.2559481
6104,"rua irmã sofia riechi, CAMPO COMPRIDO, Curitiba",-25.4588719,-49.3413402
6105,"rua pedro viriato de souza, CAMPINA DO SIQUEIRA, Curitiba",-25.4372573,-49.3349692
6106,"rua japira, SÃO BRAZ, Curitiba",-25.4207311,-49.3641899
6107,"rua adari fernando visinoni, SANTA FELICIDADE, Curitiba",-25.439052,-49.3614233
6108,"rua angelo gulin, SANTA CÂNDIDA, Curitiba",-25.3748282,-49.2377225
6109,"rua adari fernando visinoni, CAMPO COMPRIDO, Curitiba",-25.439052,-49.3614233
6110,"rua euclides da cunha, BOQUEIRÃO, Curitiba",-25.5300089,-49.25016540000001
6111,"rua fernando cretella, BACACHERI, Curitiba",-25.3971972,-49.2226112
6112,"rua paraíso do norte, XAXIM, Curitiba",-25.5197327,-49.2472797
6113,"rua joão guerino fabri, CAJURU, Curitiba",-25.455172,-49.22261140000001
6114,"rua quadra sete, TATUQUARA, Curitiba",-25.5048185,-49.251437
6115,"rua aleixo schluga, SANTA CÂNDIDA, Curitiba",-25.3684381,-49.2144866
6116,"rua idalino bellio, CAJURU, Curitiba",-25.4289541,-49.267137
6117,"rua da nogueira, BARREIRINHA, Curitiba",-25.3658017,-49.2562764
6118,"rua luiz stopinski, CIDADE INDUSTRIAL, Curitiba",-25.5479988,-49.3432796
6119,"rua liberalino estevan, NOVO MUNDO, Curitiba",-25.5586194,-49.2839441
6120,"rua da mina do ouro, SÃO BRAZ, Curitiba",-25.4250498,-49.33893680000001
6121,"rua arthur geronasso, BOA VISTA, Curitiba",-25.3840416,-49.23683219999999
6122,"rua senador accioly filho, SANTO INÁCIO, Curitiba",-25.4974267,-49.3253023
6123,"rua benjamin zilli, AHÚ, Curitiba",-25.4037096,-49.26155980000001
6124,"rua airton camati christo, PILARZINHO, Curitiba",-25.3948577,-49.3045598
6125,"rua annita gaertner, CIDADE INDUSTRIAL, Curitiba",-25.4980893,-49.3354842
6126,"rua santo beato gaspar stanguesinguer, CIDADE INDUSTRIAL, Curitiba",-25.5316785,-49.3386735
6127,"rua marechal althayr roszanniy, PINHEIRINHO, Curitiba",-25.5035101,-49.2880776
6128,"rua raul suplicy de lacerda, ALTO BOQUEIRÃO, Curitiba",-25.5433138,-49.2368383
6129,"rua tenente argemiro frança pereira, SÃO BRAZ, Curitiba",-25.410248,-49.3390312
6130,"rua general alvaro braga, PILARZINHO, Curitiba",-25.3988327,-49.2959493
6131,"rua oswaldo de abreu silva, FAZENDINHA, Curitiba",-25.4895232,-49.3300837
6132,"rua paraná, JUVEVÊ, Curitiba",-25.460388,-49.2865602
6133,"rua coronel rivadavia pereira de moraes, BOQUEIRÃO, Curitiba",-25.5079662,-49.2715508
6134,"rua thereza slongo furlan, CIDADE INDUSTRIAL, Curitiba",-25.4951851,-49.350247
6135,"rua maria aparecida beruski, BARREIRINHA, Curitiba",-25.3726454,-49.2539295
6136,"rua maria moscardi fanini, GUAÍRA, Curitiba",-25.4676739,-49.2641798
6137,"rua central, UBERABA, Curitiba",-25.4858632,-49.2193668
6138,"rua frei miguel ilário bottacin, NOVO MUNDO, Curitiba",-25.484313,-49.30285569999999
6139,"rua felix francisco juglair, SÃO BRAZ, Curitiba",-25.4103744,-49.3555494
6140,"rua carlos benetti, VISTA ALEGRE, Curitiba",-25.4136957,-49.2890102
6141,"rua central do icarai, CAJURU, Curitiba",-3.6770859,-38.6641246
6142,"rua desembargador ermelino de leao, CENTRO, Curitiba",-25.4295447,-49.2758828
6143,"rua alcides do rosario, CIDADE INDUSTRIAL, Curitiba",-25.4989692,-49.3533701
6144,"rua barão dos campos gerais, JUVEVÊ, Curitiba",-25.4152877,-49.2561376
6145,"rua ibaití, NOVO MUNDO, Curitiba",-23.8401119,-50.1924435
6146,"rua padre jose lopacinski, CIDADE INDUSTRIAL, Curitiba",-25.4377609,-49.3551245
6147,"rua vila icaraí, CAJURU, Curitiba",-25.5019403,-49.3475581
6148,"rua clara vendramin, MOSSUNGUÊ, Curitiba",-25.4325787,-49.320238
6149,"rua hayde pacheco faria, SÍTIO CERCADO, Curitiba",-25.5422747,-49.2833133
6150,"rua doutor ernani cimas alves, CIDADE INDUSTRIAL, Curitiba",-25.4969932,-49.3372516
6151,"rua doutor ernani simas alves, CIDADE INDUSTRIAL, Curitiba",-25.4969932,-49.3372516
6152,"rua augusto schechtel, XAXIM, Curitiba",-25.5247919,-49.2647793
6153,"rua nelson deip, CIDADE INDUSTRIAL, Curitiba",-25.5096255,-49.3211482
6154,"rua francisco santi, MOSSUNGUÊ, Curitiba",-25.431895,-49.32194339999999
6155,"rua dr. joão lech júnior, BACACHERI, Curitiba",-25.393654,-49.2373018
6156,"rua paulo mass, BAIRRO ALTO, Curitiba",-25.4136342,-49.21745
6157,"rua colombo, AHÚ, Curitiba",-25.4046601,-49.2613642
6158,"rua pastor joao augusto da silveira, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
6159,"rua maria luiza ribeiro puchalski, CAJURU, Curitiba",-25.4695039,-49.2094768
6160,"rua doutor joão de oliveira passos, BOM RETIRO, Curitiba",-25.4063102,-49.2726967
6161,"rua ministro gabriel passos, JARDIM DAS AMÉRICAS, Curitiba",-25.4657853,-49.2352783
6162,"rua juarez távora, TATUQUARA, Curitiba",-25.5573018,-49.3327921
6163,"rua guaianazes, VILA IZABEL, Curitiba",-25.4571441,-49.29191549999999
6164,"rua lenira maria dos santos reis, FAZENDINHA, Curitiba",-25.48155,-49.33848099999999
6165,"rua irene de oliveira correa, NOVO MUNDO, Curitiba",-25.4843521,-49.307641
6166,"rua joão de lara, SÃO LOURENÇO, Curitiba",-25.39933,-49.2724815
6167,"rua guido trevisan, PINHEIRINHO, Curitiba",-25.529589,-49.2776936
6168,"rua antonio marchiorato, CACHOEIRA, Curitiba",-25.3515212,-49.2547984
6169,"rua marechal floriano peixoto, UBERABA, Curitiba",-20.4113507,-40.6760342
6170,"rua cândido hartmann, CASCATINHA, Curitiba",-25.4226424,-49.3120783
6171,"rua homero camargo de oliveira, SÃO BRAZ, Curitiba",-25.4071678,-49.3501603
6172,"rua coronel izaltino pinho, GUAÍRA, Curitiba",-25.4748256,-49.2621884
6173,"rua serafim frança, PORTÃO, Curitiba",-25.4791017,-49.2858105
6174,"rua joão chiminazzo, CAMPO COMPRIDO, Curitiba",-25.4701865,-49.3256486
6175,"rua evaristo angelo piloto, NOVO MUNDO, Curitiba",-25.4885699,-49.2839237
6176,"rua maringá, PILARZINHO, Curitiba",-25.5386566,-49.2887742
6177,"rua luiz de freitas, GUABIROTUBA, Curitiba",-25.4689389,-49.24350159999999
6178,"rua são lucas, BARREIRINHA, Curitiba",-25.382873,-49.2603695
6179,"rua ulisses josé ribeiro, JARDIM DAS AMÉRICAS, Curitiba",-25.4719426,-49.2277215
6180,"rua arzelinda ribeiro sueki, CAMPO DE SANTANA, Curitiba",-25.5879622,-49.3299617
6181,"rua wenceslau cvintal, SÃO BRAZ, Curitiba",-25.4208202,-49.3445282
6182,"rua andrelino pereira da silva, CAMPO DE SANTANA, Curitiba",-25.5846858,-49.3199062
6183,"rua adriano silva de oliveira, PINHEIRINHO, Curitiba",-25.5364424,-49.289046
6184,"rua eduardo luiz piana, FAZENDINHA, Curitiba",-25.4705667,-49.3408905
6185,"rua rafael nischiatti, UBERABA, Curitiba",-25.4831789,-49.2328359
6186,"rua ângelo júlio ianke, CIDADE INDUSTRIAL, Curitiba",-25.4985733,-49.3502849
6187,"rua josé dorigo, CAPÃO RASO, Curitiba",-25.496129,-49.2878889
6188,"rua da invernada, GUABIROTUBA, Curitiba",-25.4659878,-49.2385064
6189,"rua antonio boza, SÍTIO CERCADO, Curitiba",-25.5474398,-49.2594184
6190,"rua loriceia antonello, CIDADE INDUSTRIAL, Curitiba",-25.5123491,-49.3285341
6191,"rua angelina legat pasini, ALTO BOQUEIRÃO, Curitiba",-25.525031,-49.2313621
6192,"rua selim calixto, CACHOEIRA, Curitiba",-25.3515665,-49.2588735
6193,"rua rosa marangoni stocco, SANTA FELICIDADE, Curitiba",-25.494894,-49.3513294
6194,"rua jose osires baglioli, PINHEIRINHO, Curitiba",-25.5192413,-49.2778381
6195,"rua victor kotovis, ABRANCHES, Curitiba",-25.3556536,-49.27691610000001
6196,"rua antonio melillo, PAROLIN, Curitiba",-25.4708927,-49.2623239
6197,"rua prodócimo lago, ABRANCHES, Curitiba",-25.3736137,-49.2784539
6198,"rua br 277, CAJURU, Curitiba",-25.4589009,-49.221312
6199,"rua boqueirão, BOQUEIRÃO, Curitiba",-25.5030083,-49.2367172
6200,"rua dalua, SÍTIO CERCADO, Curitiba",-25.5309178,-49.2619633
6201,"rua arthur euclides de moura, XAXIM, Curitiba",-25.5061427,-49.2798506
6202,"rua doutor osvaldo nunes ribeiro, ATUBA, Curitiba",-25.3841992,-49.215926
6203,"rua nilo peçanha, CENTRO, Curitiba",-25.403116,-49.2752053
6204,"rua francisca bertoldi paolini, CIDADE INDUSTRIAL, Curitiba",-25.6171454,-49.3519417
6205,"rua homero alves da silva, ALTO BOQUEIRÃO, Curitiba",-25.5273879,-49.2367395
6206,"rua aracari, PINHEIRINHO, Curitiba",-25.5224965,-49.2841952
6207,"rua juli fecci melo, TATUQUARA, Curitiba",-25.5647384,-49.3282697
6208,"rua rio de janeiro, GUAÍRA, Curitiba",-25.4671957,-49.2759237
6209,"rua roberto cichon, CAPÃO DA IMBUIA, Curitiba",-25.437186,-49.2307814
6210,"rua domingos bueno do amaral, CAMPO DE SANTANA, Curitiba",-25.6004302,-49.331464
6211,"rua desembargador isaias beviláqua, MERCÊS, Curitiba",-25.4247439,-49.2869037
6212,"rua mário zanlorenzi, SANTA QUITÉRIA, Curitiba",-25.4591301,-49.325259
6213,"rua isabel maria sikorski moscalewski, MOSSUNGUÊ, Curitiba",-25.4437312,-49.3313382
6214,"rua ari josé valle, SÃO JOÃO, Curitiba",-25.3916385,-49.3188679
6215,"rua bacacheri, BACACHERI, Curitiba",-25.3981876,-49.2371719
6216,"rua olegário maciel, FAZENDINHA, Curitiba",-25.4872404,-49.333621
6217,"rua presidente joao goulart, CAMPO DE SANTANA, Curitiba",-25.5751447,-49.3297075
6218,"rua radialista josé vicente gonçalves, CIDADE INDUSTRIAL, Curitiba",-25.5022197,-49.3392535
6219,"rua juscara, SÍTIO CERCADO, Curitiba",-25.5443488,-49.26656209999999
6220,"rua victor modesto de oliveira, PINHEIRINHO, Curitiba",-25.5240689,-49.2899031
6221,"rua padre estanislau cebula, CAJURU, Curitiba",-25.4718962,-49.1946492
6222,"rua donato cracco, SÍTIO CERCADO, Curitiba",-25.5383091,-49.2580936
6223,"rua joão mazarotto, CAPÃO RASO, Curitiba",-25.4995498,-49.2920526
6224,"rua mendes gonçalves, CAJURU, Curitiba",-25.498758,-49.2213309
6225,"rua doutor dario lopes dos santos, CENTRO, Curitiba",-25.4388188,-49.2400819
6226,"rua angelo cunico, CACHOEIRA, Curitiba",-25.3609559,-49.26899419999999
6227,"rua garibaldi, SÃO FRANCISCO, Curitiba",-25.4276292,-49.27405
6228,"rua alcebiades ribeiro padilha, NOVO MUNDO, Curitiba",-25.4857095,-49.30174210000001
6229,"rua jundiai do sul, TATUQUARA, Curitiba",-25.5523319,-49.25132929999999
6230,"rua desembargador clotário portugal, CENTRO, Curitiba",-25.4293976,-49.2771825
6231,"rua acre, ÁGUA VERDE, Curitiba",-25.4692734,-49.2859461
6232,"rua padre carol duraviseck, CAJURU, Curitiba",-25.4698124,-49.1947023
6233,"rua antonio calheiro rodrigues, UBERABA, Curitiba",-25.4951123,-49.21099599999999
6234,"rua padre paulo warkocz, CAMPO COMPRIDO, Curitiba",-25.4381559,-49.35511899999999
6235,"rua josé rietmeyer, UBERABA, Curitiba",-25.4747217,-49.2393043
6236,"rua major vicente de castro, NOVO MUNDO, Curitiba",-25.4909842,-49.2752442
6237,"rua dr. dirceu pacheco de lacerda, CAJURU, Curitiba",-25.4572837,-49.1957674
6238,"rua izidoro siedeliski, NOVO MUNDO, Curitiba",-25.4892622,-49.2871562
6239,"rua pedro américo, NOVO MUNDO, Curitiba",-25.4951285,-49.29138990000001
6240,"rua brasílio ribas, NOVO MUNDO, Curitiba",-25.490145,-49.2795464
6241,"rua santa lúcia, CAMPINA DO SIQUEIRA, Curitiba",-25.438672,-49.3073614
6242,"rua de  himeji, MERCÊS, Curitiba",34.8154176,134.6855509
6243,"rua tingui, SÃO JOÃO, Curitiba",-25.3877197,-49.2202655
6244,"rua três corações, SANTA FELICIDADE, Curitiba",-25.3743527,-49.3281145
6245,"rua taboao, TABOÃO, Curitiba",-25.3662577,-49.2810585
6246,"rua senador roberto glaser, JARDIM DAS AMÉRICAS, Curitiba",-25.4686042,-49.2233145
6247,"rua manoel herrington wambier, PILARZINHO, Curitiba",-25.3950805,-49.3029427
6248,"rua francisca luiza dos santos, CAMPO DE SANTANA, Curitiba",-25.585859,-49.3211923
6249,"rua francisco tissot, FAZENDINHA, Curitiba",-25.4716649,-49.3168428
6251,"rua rosa tortato, PINHEIRINHO, Curitiba",-25.5321397,-49.2889634
6252,"rua eduardo geronasso, BOA VISTA, Curitiba",-25.3923891,-49.2366641
6253,"rua simao bolivar, JUVEVÊ, Curitiba",-25.419544,-49.2535373
6254,"rua jacinto torres, CAJURU, Curitiba",-25.4493033,-49.224519
6255,"rua otacilio ramos de oliveira, CIDADE INDUSTRIAL, Curitiba",-25.5153961,-49.3312179
6256,"rua nair belos, ABRANCHES, Curitiba",-25.3537211,-49.2727616
6257,"rua julio darmazza, CIDADE INDUSTRIAL, Curitiba",-25.4354334,-49.36007439999999
6258,"rua arthur martins franco, CENTRO CÍVICO, Curitiba",-25.5041562,-49.3343502
6259,"rua joão ribeiro, JARDIM DAS AMÉRICAS, Curitiba",-25.4654209,-49.21940480000001
6260,"rua ivette puglielli cunha, MOSSUNGUÊ, Curitiba",-25.4454982,-49.3290259
6261,"rua victório viezzer, MERCÊS, Curitiba",-25.415911,-49.2938965
6262,"rua luiz carlos dorecki, CAJURU, Curitiba",-25.4740894,-49.194568
6263,"rua alexandre marcoski, CIDADE INDUSTRIAL, Curitiba",-25.4183762,-49.3417184
6264,"rua antonio schwartz, SÍTIO CERCADO, Curitiba",-25.5449746,-49.2522761
6265,"rua três marias, SÃO BRAZ, Curitiba",-25.4218483,-49.3550246
6266,"rua lucio marcos da silva, CIDADE INDUSTRIAL, Curitiba",-25.5324914,-49.3420697
6267,"rua três marias, ORLEANS, Curitiba",-25.4235473,-49.3585091
6268,"rua canal, ALTO BOQUEIRÃO, Curitiba",-25.4863286,-49.2337362
6269,"rua principal, UBERABA, Curitiba",-25.4858632,-49.2193668
6270,"rua porto alegre do sul, BOA VISTA, Curitiba",-25.3546704,-49.1969341
6271,"rua vereador toaldo túlio, SÃO FRANCISCO, Curitiba",-25.4289541,-49.267137
6272,"rua nardy muller da costa, CAMPO COMPRIDO, Curitiba",-25.4537312,-49.3188025
6273,"rua antônio honório corrêa, ALTO BOQUEIRÃO, Curitiba",-25.5415455,-49.2438425
6274,"rua bernardo leinig, VILA IZABEL, Curitiba",-25.4538913,-49.2984479
6275,"rua professor osvaldo kohatsu, VISTA ALEGRE, Curitiba",-25.4002372,-49.3029047
6276,"rua josé maria pinheiro lima, XAXIM, Curitiba",-25.5031391,-49.2763918
6277,"rua luiz antonio biazzetto, SÃO LOURENÇO, Curitiba",-25.3997547,-49.2673555
6278,"rua professora hilda hanke gonçalves, FAZENDINHA, Curitiba",-25.4749828,-49.3442294
6279,"rua pinheiro guimaraes, PORTÃO, Curitiba",-25.4682522,-49.3078763
6280,"rua baitaca, SÍTIO CERCADO, Curitiba",-25.5565373,-49.2638674
6281,"rua des. henrique chesneau lens césar, CAJURU, Curitiba",-25.4712587,-49.1871342
6282,"rua irmão luiz vicente, CAJURU, Curitiba",-25.4437734,-49.2278175
6283,"rua bacacheri, BAIRRO ALTO, Curitiba",-25.4112352,-49.206914
6284,"rua joaquim francisco bueno, XAXIM, Curitiba",-25.4909321,-49.2631106
6285,"rua marcilio dias, BAIRRO ALTO, Curitiba",-25.4077046,-49.201889
6286,"rua augusto stresser, HUGO LANGE, Curitiba",-25.417457,-49.2469563
6287,"rua carlos joão goudard, FAZENDINHA, Curitiba",-25.4887608,-49.32959109999999
6288,"rua anastácia dobrezynski, CAPÃO DA IMBUIA, Curitiba",-25.4320039,-49.2133362
6289,"rua desembargador segismundo gradowski, PILARZINHO, Curitiba",-25.4985838,-49.34016099999999
6290,"rua arnold ferreira velozo, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
6291,"rua amando mann, MERCÊS, Curitiba",-25.4240049,-49.2905721
6292,"rua julia huggo, SÍTIO CERCADO, Curitiba",-25.5575926,-49.26149590000001
6293,"rua artur angelo pelanda, ALTO BOQUEIRÃO, Curitiba",-25.5440188,-49.2438284
6294,"rua juvenilso americo de oliveira, TATUQUARA, Curitiba",-25.560451,-49.3305674
6295,"rua domingos gomes de oliveira, CAMPO DE SANTANA, Curitiba",-25.5871079,-49.3212789
6296,"rua desembargador eudoro cavalcanti de albuquerque, TATUQUARA, Curitiba",-25.5591148,-49.3292285
6297,"rua marcos antonio malucelli, CIDADE INDUSTRIAL, Curitiba",-25.4886261,-49.3504802
6298,"rua joão koleski, CAMPO COMPRIDO, Curitiba",-25.4376939,-49.3489557
6299,"rua joaquim antonio da cruz, NOVO MUNDO, Curitiba",-25.4885774,-49.28558169999999
6300,"rua modesto piccoli, TINGUI, Curitiba",-25.3888311,-49.21170739999999
6301,"rua evaristo da veiga, BOQUEIRÃO, Curitiba",-25.4885767,-49.2500215
6302,"rua flávio mariano ribas, UBERABA, Curitiba",-25.4748781,-49.236826
6303,"rua padre colbacchini, SANTA FELICIDADE, Curitiba",-25.3842518,-49.3290611
6304,"rua joão batista rossato belinazo, CIDADE INDUSTRIAL, Curitiba",-25.441266,-49.3592631
6305,"rua joão sguario, CIDADE INDUSTRIAL, Curitiba",-25.5105446,-49.3214358
6306,"rua são joão nepomuceno neumann, CIDADE INDUSTRIAL, Curitiba",-25.4864723,-49.3482401
6307,"rua ricardo senegaglia, CIDADE INDUSTRIAL, Curitiba",-25.4708217,-49.338713
6308,"rua lucia soppelsa de boni, ABRANCHES, Curitiba",-25.3545411,-49.276199
6309,"rua pedro demeterco, JARDIM DAS AMÉRICAS, Curitiba",-25.4595754,-49.2286377
6310,"rua santa maria, NOVO MUNDO, Curitiba",-25.4876829,-49.2792037
6311,"rua antonio boza, BOQUEIRÃO, Curitiba",-25.5474398,-49.2594184
6312,"rua vidal henrique mengue, PINHEIRINHO, Curitiba",-25.5400943,-49.2985195
6313,"rua dogivaldo antonio da silva, CIDADE INDUSTRIAL, Curitiba",-25.511108,-49.3355212
6314,"rua joão wolf, BOA VISTA, Curitiba",-25.3837595,-49.2586972
6315,"rua josefina rocha, BIGORRILHO, Curitiba",-25.4428949,-49.2967564
6316,"rua bandeirantes dias cortes, JARDIM SOCIAL, Curitiba",-25.4223828,-49.2288737
6317,"rua lourival wendler, BOQUEIRÃO, Curitiba",-25.4690437,-49.2096127
6318,"rua acil lourenço da cruz, UBERABA, Curitiba",-25.4934777,-49.2043379
6319,"rua pedro viriato de souza, MOSSUNGUÊ, Curitiba",-25.4372573,-49.3349692
6320,"rua iapo, CENTRO, Curitiba",-25.4492101,-49.2541576
6321,"rua sirius, SÍTIO CERCADO, Curitiba",-25.5298182,-49.2606359
6322,"rua josé fernandes alves, UBERABA, Curitiba",-25.4992791,-49.2111761
6323,"rua bárbara cvintal, MOSSUNGUÊ, Curitiba",-25.4395513,-49.3198504
6324,"rua joaquim de freitas, BOQUEIRÃO, Curitiba",-25.517985,-49.22474709999999
6325,"rua jorge brey, XAXIM, Curitiba",-25.5209125,-49.2534171
6326,"rua joão bertoldi, CAMPO DE SANTANA, Curitiba",-25.5896463,-49.3341531
6327,"rua josé perussi, BUTIATUVINHA, Curitiba",-25.3908786,-49.3466671
6328,"rua nair schultz helvig, CACHOEIRA, Curitiba",-25.3508597,-49.2542518
6329,"rua est. delegado bruno de almeida, PINHEIRINHO, Curitiba",-25.5675059,-49.314638
6330,"rua engenheiro berenw, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
6331,"rua aristocleto t. portela, SÍTIO CERCADO, Curitiba",-25.5569174,-49.2473895
6332,"rua rubens orlando brunor, CIDADE INDUSTRIAL, Curitiba",-25.4856132,-49.3379808
6333,"rua aristides athayde, JARDIM SOCIAL, Curitiba",-25.4151108,-49.23787249999999
6334,"rua santos dumont, CENTRO, Curitiba",-21.4662142,-43.5500883
6335,"rua sargento marcelino goncalves filho, CIDADE INDUSTRIAL, Curitiba",-25.5019028,-49.3214131
6336,"rua helena stadler de souza, BATEL, Curitiba",-25.4436177,-49.2965809
6337,"rua clara kuchenny, ABRANCHES, Curitiba",-25.3799644,-49.2783735
6338,"rua ribeirão dos padilhas, TATUQUARA, Curitiba",-25.5121437,-49.2726079
6339,"rua angelo trevisan, SANTA FELICIDADE, Curitiba",-25.4157993,-49.31711929999999
6340,"rua leonidio balaban, PINHEIRINHO, Curitiba",-25.5192849,-49.2804006
6341,"rua doutor jose lobato da costa, GANCHINHO, Curitiba",-25.5590172,-49.2513973
6342,"rua pedro locatelli júnior, UBERABA, Curitiba",-25.4754638,-49.23871
6343,"rua sonia wasilewski, CAJURU, Curitiba",-25.4746173,-49.25532200000001
6344,"rua ozório duque estrada, JARDIM SOCIAL, Curitiba",-25.4164719,-49.2308585
6345,"rua anibal goulart maia filho, BAIRRO ALTO, Curitiba",-25.4166857,-49.2211654
6346,"rua otávio pinto, UBERABA, Curitiba",-25.4889042,-49.2289283
6347,"rua reinaldo rodrigues lima, CAJURU, Curitiba",-25.4642044,-49.19818919999999
6348,"rua araguaia, CAJURU, Curitiba",-25.4377739,-49.2074794
6349,"rua ouvidor pardinho, REBOUÇAS, Curitiba",-25.4436882,-49.271898
6350,"rua francisco raitani, CAPÃO RASO, Curitiba",-25.5040548,-49.2943367
6351,"rua gregório gomes de oliveira, UBERABA, Curitiba",-25.4908898,-49.22523150000001
6352,"rua engenheiro ney tourinho, CAJURU, Curitiba",-25.4500462,-49.2002179
6353,"rua isauro trinco, CAJURU, Curitiba",-25.4592848,-49.202183
6354,"rua maria barchiki chinasso, CAJURU, Curitiba",-25.4685878,-49.1896346
6355,"rua flórida, BARREIRINHA, Curitiba",-25.3817838,-49.2587473
6356,"rua rubens thomé speltz, CAJURU, Curitiba",-25.4516406,-49.2001591
6357,"rua ambrosio truchem, CAPÃO DA IMBUIA, Curitiba",-25.4417807,-49.2038304
6358,"rua santo antonio, CAJURU, Curitiba",-25.4463698,-49.26309939999999
6359,"rua antônio josé de almeida, CAJURU, Curitiba",-25.4619942,-49.1977265
6360,"rua atílio bório, CRISTO REI, Curitiba",-25.4323077,-49.253192
6361,"rua cesar perneta, TATUQUARA, Curitiba",-25.5706283,-49.336271
6362,"rua antonio ernesto antonietto, CAJURU, Curitiba",-25.4501808,-49.2169941
6363,"rua andre petrelli, JARDIM DAS AMÉRICAS, Curitiba",-25.4654169,-49.2264554
6364,"rua coronel joao guilherme guimaraes, BOM RETIRO, Curitiba",-25.4101487,-49.2817842
6365,"rua comendador fontana, REBOUÇAS, Curitiba",-25.4191232,-49.2660401
6366,"rua paulo cesar de araújo kalil, CIDADE INDUSTRIAL, Curitiba",-25.5066276,-49.3210074
6367,"rua joão schereder, SÍTIO CERCADO, Curitiba",-25.5502512,-49.2519721
6368,"rua oliveira bello, CENTRO, Curitiba",-25.4324265,-49.2732851
6369,"rua maria clara, ALTO DA GLÓRIA, Curitiba",-25.4206499,-49.263396
6370,"rua roudão rodrigues queiroz, HAUER, Curitiba",-25.4843766,-49.23766630000001
6371,"rua alberto antoniácomi, CIDADE INDUSTRIAL, Curitiba",-25.4984803,-49.3389059
6372,"rua joão batista chiarello, CAMPO COMPRIDO, Curitiba",-25.4693215,-49.34172419999999
6373,"rua andré surugi, CAMPO COMPRIDO, Curitiba",-25.4668066,-49.3225437
6374,"rua joaquim gonçalves ledo, VISTA ALEGRE, Curitiba",-25.401393,-49.30319069999999
6375,"rua coronel herculano de araujo, PINHEIRINHO, Curitiba",-25.4873004,-49.303811
