,Endereco,LATITUDE,LONGITUDE
1834,"rua visconde de nacar, SÃO FRANCISCO, Curitiba",-25.4268279,-49.2807305
1835,"rua paulo wasserman, SANTA FELICIDADE, Curitiba",-25.3945878,-49.3254941
1836,"rua jussara, SÍTIO CERCADO, Curitiba",-25.5466294,-49.2600993
1837,"rua antonia mollina bella, CIDADE INDUSTRIAL, Curitiba",-25.528565,-49.3339195
1838,"rua das carmelitas, HAUER, Curitiba",-25.4814541,-49.2404952
1839,"rua inglês de souza, VISTA ALEGRE, Curitiba",-25.4120669,-49.297503
1840,"rua raquel prado, BOM RETIRO, Curitiba",-25.412815,-49.2839848
1841,"rua doutor danilo gomes, BOQUEIRÃO, Curitiba",-25.5126601,-49.249531
1842,"rua antonio olinto, CAPÃO RASO, Curitiba",-25.5016114,-49.3071964
1843,"rua leôncio derosso, BOQUEIRÃO, Curitiba",-25.5030868,-49.274328
1844,"rua luiz venancio, CAJURU, Curitiba",-25.486636,-49.1969706
1845,"rua avelino mantovani, CAJURU, Curitiba",-25.4850299,-49.2036922
1846,"rua jacarézinho, MERCÊS, Curitiba",-25.4227455,-49.29302449999999
1847,"rua pedro dariva, CAMPO COMPRIDO, Curitiba",-25.4371636,-49.362102
1848,"rua manoel ribas, SÃO FRANCISCO, Curitiba",-25.4089185,-49.3222402
1849,"rua guilherme mehl, SÍTIO CERCADO, Curitiba",-25.5579516,-49.2796094
1850,"rua antonio baggio, UMBARÁ, Curitiba",-25.5664799,-49.2828887
1851,"rua mário gasparin, SÍTIO CERCADO, Curitiba",-25.5452238,-49.2537251
1852,"rua cipriana gonçalves dos santos cardoso, SÍTIO CERCADO, Curitiba",-25.5393516,-49.2644556
1853,"rua expedicionário francisco pereira dos santos, ALTO BOQUEIRÃO, Curitiba",-25.5383015,-49.2484749
1854,"rua joão chaves, XAXIM, Curitiba",-25.5046888,-49.27727789999999
1855,"rua costa rica, BACACHERI, Curitiba",-25.3970379,-49.23768399999999
1856,"rua bronislau lupinski, BOA VISTA, Curitiba",-25.3760489,-49.2430923
1857,"rua joão scuissiato, PORTÃO, Curitiba",-25.4614635,-49.3149266
1858,"rua coronel joaquim monteiro de carvalho, BOQUEIRÃO, Curitiba",-25.5352663,-49.2396987
1859,"rua david hume, PILARZINHO, Curitiba",-25.3900344,-49.28658799999999
1860,"rua candido lopes, CENTRO, Curitiba",-25.4305865,-49.2734378
1861,"rua  antonio sarote, TATUQUARA, Curitiba",-25.5610784,-49.3141385
1862,"rua do sol, SÍTIO CERCADO, Curitiba",-25.5305823,-49.2642456
1863,"rua denise maria carneiro de oliveira, SÍTIO CERCADO, Curitiba",-25.5457899,-49.2734292
1864,"rua germano mehl, UBERABA, Curitiba",-25.4908575,-49.2184999
1865,"rua antonio marchiorato, BARREIRINHA, Curitiba",-25.3515212,-49.2547984
1866,"rua padre francisco chylaszek, CIDADE INDUSTRIAL, Curitiba",-25.4353749,-49.3551783
1867,"rua curitiba paranaguá br-277, UBERABA, Curitiba",-25.4754231,-49.2079491
1868,"rua professor joao falarz, ORLEANS, Curitiba",-25.434668,-49.3509641
1869,"rua  roberto gava, PILARZINHO, Curitiba",-25.3873741,-49.2805366
1870,"rua martim afonso, BIGORRILHO, Curitiba",-25.4328735,-49.2960704
1871,"rua wanceslau brás, GUAÍRA, Curitiba",-25.4706466,-49.2742891
1872,"rua bruno filgueira, CENTRO, Curitiba",-25.4383138,-49.2933589
1873,"rua  carlos klemtz, PORTÃO, Curitiba",-25.4765106,-49.315827
1874,"rua doutor manoel magalhães abreu, UBERABA, Curitiba",-25.4831789,-49.2328359
1875,"rua robert redzimski, CIDADE INDUSTRIAL, Curitiba",-25.4546935,-49.3528415
1876,"rua maria clara de jesus, GANCHINHO, Curitiba",-25.5577096,-49.2515951
1877,"rua virginia dalabona, ORLEANS, Curitiba",-25.4294852,-49.3582771
1878,"rua manoel nobrega, SÍTIO CERCADO, Curitiba",-25.5556404,-49.2658389
1879,"rua  visconde de guarapuava, CRISTO REI, Curitiba",-25.4297316,-49.2504871
1880,"rua águas do passaúna, SÃO MIGUEL, Curitiba",-25.5019116,-49.3541343
1881,"rua nicolau josé gravina, CASCATINHA, Curitiba",-25.4185528,-49.3156537
1882,"rua atílio bório, HUGO LANGE, Curitiba",-25.4190217,-49.2515926
1883,"rua jorge cuquel, BATEL, Curitiba",-25.4500155,-49.3028473
1884,"rua bocaiuva, SANTA QUITÉRIA, Curitiba",-25.4633749,-49.3063703
1885,"rua república argentina, GUAÍRA, Curitiba",-25.4713135,-49.29432629999999
1886,"rua presidente affonso camargo, CRISTO REI, Curitiba",-25.4368666,-49.2443287
1887,"rua são bento, HAUER, Curitiba",-25.479431,-49.25371860000001
1888,"rua maria simeão bettega, PORTÃO, Curitiba",-25.4817448,-49.2838156
1889,"rua alzira moraes pinheiro machado, SÃO BRAZ, Curitiba",-25.4126544,-49.34067659999999
1890,"rua  luiz frança, CAJURU, Curitiba",-25.4536773,-49.2181808
1891,"rua arsenio de azevedo, CAJURU, Curitiba",-25.4625931,-49.212909
1892,"rua firenze, BUTIATUVINHA, Curitiba",-25.393565,-49.34567430000001
1893,"rua canal belém, GUABIROTUBA, Curitiba",-25.4694327,-49.2472992
1894,"rua república guarani, ATUBA, Curitiba",-25.3825019,-49.1966326
1895,"rua abilio de abreu, GUABIROTUBA, Curitiba",-25.457549,-49.2463063
1896,"rua guilherme walter lowry, UBERABA, Curitiba",-25.4881863,-49.20103760000001
1897,"rua professora leone idizima do nascimento, CAJURU, Curitiba",-25.469463,-49.1896176
1898,"rua  deputado heitor alencar furtado, CAMPINA DO SIQUEIRA, Curitiba",-25.4378592,-49.3134264
1899,"rua  fredolin wolf, TINGUI, Curitiba",-25.3888513,-49.3055515
1900,"rua  leocádio robison de lima damazio, BOQUEIRÃO, Curitiba",-25.5325073,-49.2427223
1901,"rua florindo gusso, PILARZINHO, Curitiba",-25.3902497,-49.28992299999999
1902,"rua victoria pilatti gava, PILARZINHO, Curitiba",-25.386582,-49.2819169
1903,"rua da ribeira br-476, SANTA FELICIDADE, Curitiba",-25.3845292,-49.2023328
1904,"rua leonardo novinski, CAJURU, Curitiba",-25.4533463,-49.2004001
1905,"rua da república, PAROLIN, Curitiba",-25.4703569,-49.2636332
1906,"rua  amadeu cipriano da silva, UBERABA, Curitiba",-25.4948861,-49.2229486
1907,"rua carlos klemtz, PORTÃO, Curitiba",-25.4765106,-49.315827
1908,"rua joao gomes pereira junior, CIDADE INDUSTRIAL, Curitiba",-25.5082667,-49.32070849999999
1909,"rua lauro dromlewicz, SANTA CÂNDIDA, Curitiba",-25.3688367,-49.2213454
1910,"rua  presidente kennedy, PORTÃO, Curitiba",-25.4734005,-49.287549
1911,"rua  joão pereira trindade, CAMPO DE SANTANA, Curitiba",-25.5847124,-49.32340319999999
1912,"rua do batel, BATEL, Curitiba",-25.4424878,-49.28792439999999
1913,"rua simão lissa, SANTO INÁCIO, Curitiba",-25.4233127,-49.3226828
1914,"rua  desembargador westphalen, CENTRO, Curitiba",-25.4375022,-49.2706537
1915,"rua olga mazepa de paula, CAJURU, Curitiba",-25.4636477,-49.2062778
1916,"rua visconde de cairú, SEMINÁRIO, Curitiba",-25.4514347,-49.295903
1917,"rua  delegado bruno de almeida, CAXIMBA, Curitiba",-25.6085605,-49.3339732
1918,"rua doutor francisco soares, PORTÃO, Curitiba",-25.4916536,-49.2790733
1919,"rua josé veríssimo, BAIRRO ALTO, Curitiba",-25.4250933,-49.2060106
1920,"rua josé valle, SANTA FELICIDADE, Curitiba",-25.4021113,-49.3108999
1921,"rua  santa bertilla boscardin, SANTA FELICIDADE, Curitiba",-25.4013224,-49.3293025
1922,"rua angelo massignan, SÃO BRAZ, Curitiba",-25.41079,-49.3528069
1923,"rua irineu antonio borges, CIDADE INDUSTRIAL, Curitiba",-25.490233,-49.3475043
1924,"rua augusto dallegrave figueiredo, XAXIM, Curitiba",-25.5186051,-49.2711483
1925,"rua  frederico escorsin, SÃO BRAZ, Curitiba",-25.4207766,-49.3612749
1926,"rua miguel jorge nasser, TINGUI, Curitiba",-25.3851614,-49.22346959999999
1927,"rua delegado bruno de almeida, TATUQUARA, Curitiba",-25.5721204,-49.3165094
1928,"rua angelo marqueto, CIDADE INDUSTRIAL, Curitiba",-25.4685105,-49.3728162
1929,"rua  luiz ronaldo canalli, CAMPO COMPRIDO, Curitiba",-25.4616866,-49.3320034
1930,"rua luiz renato mocellin, XAXIM, Curitiba",-25.5008575,-49.2632844
1931,"rua coronel américo walger, ALTO BOQUEIRÃO, Curitiba",-25.5359307,-49.2396506
1932,"rua  presidente affonso camargo, REBOUÇAS, Curitiba",-25.4357588,-49.25584809999999
1933,"rua anita garibaldi, BOA VISTA, Curitiba",-25.387101,-49.2610471
1934,"rua engenheiros rebouças, JARDIM BOTÂNICO, Curitiba",-25.4397255,-49.2539853
1935,"rua arthur hipolito bisse, CIDADE INDUSTRIAL, Curitiba",-25.4736611,-49.3367667
1936,"rua capitao leonidas marques, UBERABA, Curitiba",-25.488984,-49.210714
1937,"rua da ribeira br-476, PAROLIN, Curitiba",-25.4699251,-49.25500299999999
1938,"rua emilio romane, CIDADE INDUSTRIAL, Curitiba",-25.538067,-49.3281244
1939,"rua  expedicionário francisco pereira dos santos, ALTO BOQUEIRÃO, Curitiba",-25.5383015,-49.2484749
1940,"rua desembargador arthur leme, BACACHERI, Curitiba",-25.4002936,-49.2423884
1941,"rua  emilio romani, CIDADE INDUSTRIAL, Curitiba",-25.538067,-49.3281244
1942,"rua  iguacu, VILA IZABEL, Curitiba",-25.4527205,-49.2975558
1943,"rua paraíso do norte, BOQUEIRÃO, Curitiba",-25.5197327,-49.2472797
1944,"rua  prefeito lothário meissner, CENTRO, Curitiba",-25.4440623,-49.2375015
1945,"rua jaboticabas, UBERABA, Curitiba",-25.4833967,-49.2151396
1946,"rua francisco paganelli, SANTA FELICIDADE, Curitiba",-25.4136129,-49.3425598
1947,"rua júlio pereira sobrinho, CAMPO DE SANTANA, Curitiba",-25.5874535,-49.3242051
1948,"rua francisco parise, SANTA FELICIDADE, Curitiba",-25.4162172,-49.3221272
1949,"rua  nelson de macedo justos, CAJURU, Curitiba",-25.4688755,-49.1905815
1950,"rua desembargador benvindo valente, SÃO FRANCISCO, Curitiba",-25.4198955,-49.2757526
1951,"rua  maria geronasso do rosário, BOA VISTA, Curitiba",-25.3842557,-49.237877
1952,"rua  francisco derosso, ALTO BOQUEIRÃO, Curitiba",-25.5293019,-49.2479026
1953,"rua leduína dos santos silva, AUGUSTA, Curitiba",-25.4750554,-49.3600779
1954,"rua deputado joaquim josé pedrosa, CABRAL, Curitiba",-25.4039587,-49.24848799999999
1955,"rua  professor fernando moreira, CENTRO, Curitiba",-25.4299698,-49.2825818
1956,"rua  jaime josé vojciechovski, CAJURU, Curitiba",-25.5594043,-49.3142327
1957,"rua vereador toaldo túlio, SÃO BRAZ, Curitiba",-25.4184105,-49.348657
1958,"rua  ó brasil para cristo, BOQUEIRÃO, Curitiba",-25.5007043,-49.2282375
1959,"rua  paulo rio branco de macedo, SÍTIO CERCADO, Curitiba",-25.5497932,-49.2654545
1960,"rua bela vista, GUABIROTUBA, Curitiba",-25.4637865,-49.24189639999999
1961,"rua deputado iracy vianna, CAPÃO RASO, Curitiba",-25.4996232,-49.287896
1962,"rua ernani santiago de oliveira, CENTRO CÍVICO, Curitiba",-25.4165107,-49.26842509999999
1963,"rua doutor decio dossi, BOQUEIRÃO, Curitiba",-25.526987,-49.2489066
1964,"rua itapejara do oeste, ALTO BOQUEIRÃO, Curitiba",-25.5310157,-49.2342043
1965,"rua  carneiro lobo, BATEL, Curitiba",-25.4467606,-49.2903961
1966,"rua  fredolin wolf, SANTA FELICIDADE, Curitiba",-25.385476,-49.3225957
1967,"rua presidente getúlio vargas, ÁGUA VERDE, Curitiba",-25.4491228,-49.2827968
1968,"rua joão todeschini, SANTA FELICIDADE, Curitiba",-25.4012191,-49.337506
1969,"rua doutor faivre, CENTRO, Curitiba",-25.4295951,-49.2610657
1970,"rua maria luiza dantolini genero, CIDADE INDUSTRIAL, Curitiba",-25.4651147,-49.3404984
1971,"rua rio iriri, BAIRRO ALTO, Curitiba",-25.4023983,-49.20436309999999
1972,"rua são josé dos pinhais, SÍTIO CERCADO, Curitiba",-25.5430988,-49.2622851
1973,"rua  nossa senhora do perpétuo socorro, CAPÃO RASO, Curitiba",-25.5094248,-49.3002875
1974,"rua emilio romani, CIDADE INDUSTRIAL, Curitiba",-25.538067,-49.3281244
1975,"rua presidente arthur da silva bernardes, SANTA QUITÉRIA, Curitiba",-25.4580852,-49.3030552
1976,"rua joana souza gusso, BOA VISTA, Curitiba",-25.3803059,-49.2521381
1977,"rua ulisses kendrick de moraes, PORTÃO, Curitiba",-25.4836568,-49.3099162
1978,"rua jose juliano ayres, ALTO BOQUEIRÃO, Curitiba",-25.5275323,-49.2464743
1979,"rua  josé antonio leprevost, SANTA CÂNDIDA, Curitiba",-25.377819,-49.23053900000001
1980,"rua imaculada conceição, PRADO VELHO, Curitiba",-25.45156,-49.252883
1981,"rua maranhão, PORTÃO, Curitiba",-25.4722355,-49.2877253
1982,"rua daisy luci berno, GUAÍRA, Curitiba",-25.4722325,-49.2741833
1983,"rua francisco zanicotti sobrinho, SANTA CÂNDIDA, Curitiba",-25.3813382,-49.2328668
1984,"rua gustavo schier, NOVO MUNDO, Curitiba",-25.490767,-49.3003332
1985,"rua luiz gonçalves de moura, SANTO INÁCIO, Curitiba",-25.4224082,-49.3222858
1986,"rua marechal josé bernardino bormann, BATEL, Curitiba",-25.4367844,-49.2982577
1987,"rua josé gildo beleski, TINGUI, Curitiba",-25.3884069,-49.22441509999999
1988,"rua  alvorada, UBERABA, Curitiba",-25.4776983,-49.2398774
1989,"rua alécio masson, ALTO BOQUEIRÃO, Curitiba",-25.5258722,-49.2489272
1990,"rua nicolau vorobi, CIDADE INDUSTRIAL, Curitiba",-25.4757152,-49.3476058
1991,"rua camões, ALTO DA RUA XV, Curitiba",-25.4272349,-49.2476772
1992,"rua professor octávio da silveira, ÁGUA VERDE, Curitiba",-25.4520004,-49.2930042
1993,"rua  emilio romani, CENTRO, Curitiba",-25.538067,-49.3281244
1994,"rua  fanny bertoldi, CAMPO DE SANTANA, Curitiba",-25.5929383,-49.3406642
1995,"rua antonio sarote, TATUQUARA, Curitiba",-25.5610784,-49.3141385
1996,"rua sebastião marcos luiz, CAJURU, Curitiba",-25.4616164,-49.2042023
1997,"rua martins fontes, FAZENDINHA, Curitiba",-25.4826197,-49.324462
1998,"rua hermínio nichele, SÍTIO CERCADO, Curitiba",-25.550454,-49.2893508
1999,"rua roberto plonka, SÍTIO CERCADO, Curitiba",-25.5487352,-49.2689485
2000,"rua  flávio dallegrave, BOA VISTA, Curitiba",-25.3911144,-49.2578213
2001,"rua br 116, TATUQUARA, Curitiba",-25.5692754,-49.3104259
2002,"rua orlando luis lamarca, CIDADE INDUSTRIAL, Curitiba",-25.5060611,-49.3238034
2003,"rua padre josé lopacinski, CAMPO COMPRIDO, Curitiba",-25.4377609,-49.3551245
2004,"rua desembargador manoel de lacerda pinto, BACACHERI, Curitiba",-25.3971167,-49.2200965
2005,"rua simão bolívar, HUGO LANGE, Curitiba",-25.420126,-49.24566100000001
2006,"rua joão diório, TATUQUARA, Curitiba",-25.5648736,-49.3307231
2007,"rua heinz pechner, CAMPO COMPRIDO, Curitiba",-25.4362438,-49.3607969
2008,"rua antonio simoes de oliveira, SÍTIO CERCADO, Curitiba",-25.5406817,-49.2654857
2009,"rua alberto otto, BARREIRINHA, Curitiba",-25.3557135,-49.2488201
2010,"rua miguel abrao, PORTÃO, Curitiba",-25.4787281,-49.3014928
2011,"rua dante honório, XAXIM, Curitiba",-25.5101048,-49.2705272
2012,"rua 25 de agosto, BOQUEIRÃO, Curitiba",-25.4970987,-49.2574629
2013,"rua victorio celli, CAJURU, Curitiba",-25.4690828,-49.19325689999999
2014,"rua irmãs paulinas, NOVO MUNDO, Curitiba",-25.4925303,-49.2912984
2015,"rua francisco alves, ALTO BOQUEIRÃO, Curitiba",-25.5388496,-49.2473529
2016,"rua  desembargador hugo simas, BOM RETIRO, Curitiba",-25.4100639,-49.2817742
2017,"rua  professora antonia reginato vianna, CAPÃO DA IMBUIA, Curitiba",-25.4356983,-49.2093463
2018,"rua professor jose farani mansur guerios, GUAÍRA, Curitiba",-25.4693863,-49.2633632
2019,"rua  rio iriri, BAIRRO ALTO, Curitiba",-25.4023983,-49.20436309999999
2020,"rua cezinando dias paredes, BOQUEIRÃO, Curitiba",-25.5060759,-49.2224587
2021,"rua adelino leal nunes, NOVO MUNDO, Curitiba",-25.4841385,-49.2861126
2022,"rua rutildo pulido, CAJURU, Curitiba",-25.465955,-49.1934936
2023,"rua itauna do sul, ALTO BOQUEIRÃO, Curitiba",-25.5310157,-49.2342043
2024,"rua cocos, CAJURU, Curitiba",-25.4758502,-49.2233798
2025,"rua edson campos matesich, SANTA FELICIDADE, Curitiba",-25.3804475,-49.3273733
2026,"rua estephano reva, SANTA FELICIDADE, Curitiba",-25.4169077,-49.3375859
2027,"rua coronel newton oliveira da silva, GANCHINHO, Curitiba",-25.5577683,-49.25016420000001
2028,"rua  engenheira enedina alves marques, CAJURU, Curitiba",-25.4511661,-49.2185231
2029,"rua jose ferreira de camargo, CIDADE INDUSTRIAL, Curitiba",-25.5034548,-49.3405858
2030,"rua muinicipio de floreta, CIDADE INDUSTRIAL, Curitiba",-25.4506781,-49.355733
2031,"rua benvinda camilo antunes, ALTO BOQUEIRÃO, Curitiba",-25.5331826,-49.2534757
2032,"rua doutor jonas salomão dequech, ALTO BOQUEIRÃO, Curitiba",-25.5308427,-49.2406659
2033,"rua professor milton vianna, SÍTIO CERCADO, Curitiba",-25.545511,-49.2548465
2034,"rua presbítero deusdete dos santos, CACHOEIRA, Curitiba",-25.3531748,-49.2582738
2035,"rua santa zita, GUAÍRA, Curitiba",-25.466558,-49.269773
2036,"rua do escriturário, BOQUEIRÃO, Curitiba",-25.5078066,-49.2201594
2037,"rua diva regnier barrozo, UMBARÁ, Curitiba",-25.5579434,-49.2788266
2038,"rua nelson de macedo justos, CAJURU, Curitiba",-25.4688755,-49.1905815
2039,"rua antonio vicente de andrade, CAMPO COMPRIDO, Curitiba",-25.4676901,-49.3277313
2040,"rua orlando destefani, SÃO BRAZ, Curitiba",-25.4221085,-49.3434831
2041,"rua côcos, UBERABA, Curitiba",-25.4758502,-49.2233798
2042,"rua doutor carlos de paula soares, MERCÊS, Curitiba",-25.4217245,-49.2973118
2043,"rua jundiai do sul, SÍTIO CERCADO, Curitiba",-25.5523319,-49.25132929999999
2044,"rua luiz bressan filho, PINHEIRINHO, Curitiba",-25.5207861,-49.28931559999999
2045,"rua wilson dacheux pereira, AUGUSTA, Curitiba",-25.5283523,-49.2439601
2046,"rua luiz leão, TARUMÃ, Curitiba",-25.4253925,-49.2659438
2047,"rua frederico müller, CAMPO COMPRIDO, Curitiba",-25.456936,-49.3223602
2048,"rua quitandinha, SÍTIO CERCADO, Curitiba",-25.5369396,-49.2749984
2049,"rua lourenço imoski, SÍTIO CERCADO, Curitiba",-25.5324067,-49.2756763
2050,"rua nelson borba, CIDADE INDUSTRIAL, Curitiba",-25.4976294,-49.3355129
2051,"rua joão stall, BUTIATUVINHA, Curitiba",-25.3946542,-49.35730660000001
2052,"rua barigui, CIDADE INDUSTRIAL, Curitiba",-25.5216388,-49.3489418
2053,"rua josé baggio, UMBARÁ, Curitiba",-25.4486425,-49.3265878
2054,"rua reinaldo sguarnnia, CAJURU, Curitiba",-25.4492541,-49.2250322
2055,"rua ricardo negrão filho, PORTÃO, Curitiba",-25.4743293,-49.3114129
2056,"rua  curitiba ponta grossa br-277, ORLEANS, Curitiba",-25.103103,-50.1537446
2057,"rua  alfredo bufren, CENTRO, Curitiba",-25.4286136,-49.2674689
2058,"rua  nestor victor, ÁGUA VERDE, Curitiba",-25.4556878,-49.2753666
2059,"rua da paz, CENTRO, Curitiba",-25.4324144,-49.2573167
2060,"rua joão kania, SANTA CÂNDIDA, Curitiba",-25.3694367,-49.2425519
2061,"rua bartolomeu lourenço de gusmão, HAUER, Curitiba",-25.4821973,-49.241566
2062,"rua méxico, JARDIM SOCIAL, Curitiba",-25.4124906,-49.23453629999999
2063,"rua ophir ruy woitowicz, SÍTIO CERCADO, Curitiba",-25.5456212,-49.2663303
2064,"rua alferes angelo sampaio, ÁGUA VERDE, Curitiba",-25.4466438,-49.2810448
2065,"rua inajá, TATUQUARA, Curitiba",-25.5410027,-49.2912732
2066,"rua  manoel valdomiro de macedo, CIDADE INDUSTRIAL, Curitiba",-25.5142532,-49.3182753
2067,"rua parque residencial fazendinha, FAZENDINHA, Curitiba",-25.4771521,-49.3246624
2068,"rua joão ivanoski, SÃO JOÃO, Curitiba",-25.3932751,-49.2145185
2069,"rua  doutor benedicto siqueira branco, ALTO BOQUEIRÃO, Curitiba",-25.53427,-49.240236
2070,"rua joão vendramin, SANTA FELICIDADE, Curitiba",-25.4091124,-49.3256282
2071,"rua valdomiro baldigan, UBERABA, Curitiba",-25.4886091,-49.1964554
2072,"rua arno emilio gerstenberger, PILARZINHO, Curitiba",-25.3938812,-49.3026804
2073,"rua nazareno collini, BARREIRINHA, Curitiba",-25.3667617,-49.2512531
2074,"rua  vereador elias karam, FAZENDINHA, Curitiba",-25.4802203,-49.3307648
2075,"rua  décio barreto, CIDADE INDUSTRIAL, Curitiba",-25.5034225,-49.3238777
2076,"rua marechal octávio saldanha mazza, CAPÃO RASO, Curitiba",-25.5085244,-49.2974064
2077,"rua  bittencourt, CENTRO, Curitiba",-25.3874489,-49.1986262
2078,"rua joão nogarolli, FANNY, Curitiba",-25.4778933,-49.2646719
2079,"rua  catulo da paixão cearense, CAJURU, Curitiba",-25.4649395,-49.2061748
2080,"rua capitão amin mosse, BOQUEIRÃO, Curitiba",-25.5315964,-49.25041
2081,"rua professor arnaldo alves de araújo, SEMINÁRIO, Curitiba",-25.4442916,-49.3142879
2082,"rua de santa cândida, SANTA CÂNDIDA, Curitiba",-25.3690362,-49.2364955
2083,"rua  celeste tortato gabardo, SÍTIO CERCADO, Curitiba",-25.5440645,-49.28107019999999
2084,"rua monteiro tourinho, TINGUI, Curitiba",-25.3871003,-49.2163273
2085,"rua  engenheiros rebouças, CENTRO, Curitiba",-25.4421531,-49.2602994
2086,"rua  jorge luis della coletta, CAJURU, Curitiba",-25.4415677,-49.2042947
2087,"rua cidade de missal, ATUBA, Curitiba",-25.383981,-49.1984235
2088,"rua centro de convivencia amigo curitibano, BOQUEIRÃO, Curitiba",-25.5002588,-49.23866
2089,"rua osmar rosa, CIDADE INDUSTRIAL, Curitiba",-25.4999403,-49.3151323
2090,"rua  antonio antoniacomi, SANTA CÂNDIDA, Curitiba",-25.366275,-49.2111096
2091,"rua eduardo carlos pereira, PORTÃO, Curitiba",-25.477864,-49.2894403
2092,"rua antonio antoniacomi, SANTA CÂNDIDA, Curitiba",-25.366275,-49.2111096
2093,"rua silva jardim, SEMINÁRIO, Curitiba",-25.4514593,-49.2987374
2094,"rua antonio muzzillo, TINGUI, Curitiba",-25.3893462,-49.2202013
2095,"rua francisco santiago soares, PORTÃO, Curitiba",-25.4725616,-49.3170092
2096,"rua arary souto, BACACHERI, Curitiba",-25.3854639,-49.2303468
2097,"rua  fortaleza, CAJURU, Curitiba",-25.4536718,-49.2067501
2098,"rua bejamin gelisnki, CAJURU, Curitiba",-25.4541704,-49.2141019
2099,"rua major inacio gomes da costa, UBERABA, Curitiba",-25.4765815,-49.2299055
2100,"rua angelo mazzarotto, SANTA FELICIDADE, Curitiba",-25.4013642,-49.34121150000001
2101,"rua rogerio de macedo postarek, TATUQUARA, Curitiba",-25.5739154,-49.32617630000001
2102,"rua da graça, TATUQUARA, Curitiba",-25.5012558,-49.3388587
2103,"rua nicolau bogdano bajaluk, CAMPO DE SANTANA, Curitiba",-25.5837173,-49.3404706
2104,"rua br 277   42000, SANTA FELICIDADE, Curitiba",-25.464294,-50.3480193
2105,"rua das indústrias, CIDADE INDUSTRIAL, Curitiba",-25.5016083,-49.3160812
2106,"rua professor nivaldo braga, CAPÃO DA IMBUIA, Curitiba",-25.4363978,-49.2186964
2107,"rua frederico peter, PINHEIRINHO, Curitiba",-25.5217755,-49.27476979999999
2108,"rua professor joão falarz, SANTA FELICIDADE, Curitiba",-25.4369346,-49.348369
2109,"rua josé correia tramujas, CIDADE INDUSTRIAL, Curitiba",-25.4720025,-49.33930470000001
2110,"rua paraná, TINGUI, Curitiba",-25.3804189,-49.2283799
2111,"rua coronel joão batista lopes, CACHOEIRA, Curitiba",-25.3533545,-49.25984649999999
2112,"rua professor benedito conceição, CAPÃO DA IMBUIA, Curitiba",-25.4391636,-49.2151856
2113,"rua travessa sebastiana cordeiro, CAMPO COMPRIDO, Curitiba",-25.4617647,-49.3450745
2114,"rua getulio silveira, CIDADE INDUSTRIAL, Curitiba",-25.4639709,-49.35362300000001
2115,"rua anton tchekov, CAPÃO RASO, Curitiba",-25.5023923,-49.2974872
2116,"rua joão batista rossato belinazo, SANTA FELICIDADE, Curitiba",-25.441266,-49.3592631
2117,"rua diamante do norte, CIDADE INDUSTRIAL, Curitiba",-25.4851443,-49.3445469
2118,"rua padre joão rzemelka, CIDADE INDUSTRIAL, Curitiba",-25.4401438,-49.3578775
2119,"rua clara polsin, NOVO MUNDO, Curitiba",-25.4892201,-49.2855819
2120,"rua augusto hauer, PILARZINHO, Curitiba",-25.3901614,-49.2875021
2121,"rua joão batista dallarmi, SANTA FELICIDADE, Curitiba",-25.4218062,-49.3305879
2122,"rua padre francisco chylaszek, ORLEANS, Curitiba",-25.4353749,-49.3551783
2123,"rua doutor levy buquera, SÍTIO CERCADO, Curitiba",-25.5307277,-49.2677738
2124,"rua  engenheiro benedito mario da silva, CAJURU, Curitiba",-25.4695338,-49.20579009999999
2125,"rua odete laura foggiato, ATUBA, Curitiba",-25.3831122,-49.2094889
2126,"rua doutor manoel linhares de lacerda, CAPÃO RASO, Curitiba",-25.4991013,-49.291912
2127,"rua piraí do sul, AUGUSTA, Curitiba",-25.4558311,-49.3784713
2128,"rua  josé bassa, SÍTIO CERCADO, Curitiba",-25.5454647,-49.2580606
2129,"rua butiá, UBERABA, Curitiba",-25.4893275,-49.213316
2130,"rua prof lycio grein de castro vellozo, MERCÊS, Curitiba",-25.4242345,-49.29442479999999
2131,"rua  cidade de laguna, FAZENDINHA, Curitiba",-25.4778676,-49.33740659999999
2132,"rua lodovico kaminski, AUGUSTA, Curitiba",-25.4708016,-49.3615259
2133,"rua ana pietrobelli, UBERABA, Curitiba",-25.4819644,-49.2042358
2134,"rua das olarias, ATUBA, Curitiba",-25.3745669,-49.2126533
2135,"rua eduardo pinto da rocha, SÍTIO CERCADO, Curitiba",-25.557006,-49.2545362
2136,"rua da república, GUAÍRA, Curitiba",-25.4726695,-49.2743034
2137,"rua presidente arthur da silva bernardes, VILA IZABEL, Curitiba",-25.457862,-49.3025579
2138,"rua mobral, SANTA CÂNDIDA, Curitiba",-25.3630723,-49.2306529
2139,"rua joao antonio braga cortes, FAZENDINHA, Curitiba",-25.4873226,-49.3293223
2140,"rua thomaz david borges, CAJURU, Curitiba",-25.4714658,-49.1980544
2141,"rua euclides da cunha, BIGORRILHO, Curitiba",-25.4349225,-49.2978588
2142,"rua jornalista josé pedro dos santos-pedrinho, GANCHINHO, Curitiba",-25.5527441,-49.2471852
2143,"rua rau popmpeia, FAZENDINHA, Curitiba",-25.4780946,-49.325892
2144,"rua ministro josé linhares, BAIRRO ALTO, Curitiba",-25.4155648,-49.2126479
